time,E_scr_pv,E_scr_sv,c_temp_pv,c_temp_sv,k_rpm_pv,k_rpm_sv,n_temp_pv,n_temp_sv,scale_pv,s_temp_pv,s_temp_sv
2023-08-21T23:46:39.162163Z,8,8,71.1,70,182,180,68.5,70,3.08,68.0,70
2023-08-21T23:46:42.283004Z,8,8,71.1,70,182,180,68.5,70,3.1,68.3,70
2023-08-21T23:46:43.334223Z,8,8,71.1,70,182,180,68.5,70,3.1,68.5,70
2023-08-21T23:46:44.367738Z,8,8,71.1,70,182,180,68.6,70,3.1,68.5,70
2023-08-21T23:46:47.598624Z,8,8,71.1,70,182,180,68.7,70,3.1,68.8,70
2023-08-21T23:46:48.618410Z,8,8,71.1,70,182,180,68.6,70,3.1,69.0,70
2023-08-21T23:46:49.652829Z,8,8,71.1,70,182,180,68.7,70,3.1,69.1,70
2023-08-21T23:46:52.757926Z,8,8,71.1,70,182,180,68.7,70,3.05,69.5,70
2023-08-21T23:46:53.793426Z,8,8,71.0,70,182,180,68.7,70,3.05,69.4,70
2023-08-21T23:46:54.817335Z,8,8,71.1,70,182,180,68.7,70,3.05,69.4,70
2023-08-21T23:46:58.999609Z,8,8,71.1,70,182,180,68.6,70,3.04,69.3,70
2023-08-21T23:47:00.018493Z,8,8,71.1,70,182,180,68.6,70,3.04,69.2,70
2023-08-21T23:47:03.107114Z,8,8,71.2,70,182,180,68.5,70,3.06,69.0,70
2023-08-21T23:47:04.156975Z,8,8,71.2,70,182,180,68.6,70,3.06,68.9,70
2023-08-21T23:47:08.390294Z,8,8,71.1,70,182,180,68.4,70,3.05,68.3,70
2023-08-21T23:47:09.410794Z,8,8,71.1,70,182,180,68.3,70,3.05,68.2,70
2023-08-21T23:47:13.627827Z,8,8,71.1,70,182,180,68.3,70,3.07,67.8,70
2023-08-21T23:47:17.985590Z,8,8,71.1,70,182,180,68.1,70,3.08,67.5,70
2023-08-21T23:47:19.101782Z,8,8,71.2,70,182,180,68.1,70,3.08,67.4,70
2023-08-21T23:47:23.224780Z,8,8,71.1,70,182,180,67.9,70,3.04,67.0,70
2023-08-21T23:47:24.336636Z,8,8,71.1,70,182,180,68.0,70,3.04,67.0,70
2023-08-21T23:47:27.442475Z,8,8,71.1,70,182,180,67.9,70,3.06,67.0,70
2023-08-21T23:47:28.493181Z,8,8,71.1,70,182,180,67.9,70,3.06,67.0,70
2023-08-21T23:47:32.602528Z,8,8,71.1,70,182,180,67.8,70,3.09,66.8,70
2023-08-21T23:47:33.668502Z,8,8,71.1,70,182,180,67.8,70,3.09,66.8,70
2023-08-21T23:47:36.804952Z,8,8,71.2,70,182,180,67.7,70,3.08,66.8,70
2023-08-21T23:47:37.917380Z,8,8,71.1,70,182,180,67.7,70,3.07,66.7,70
2023-08-21T23:47:38.984069Z,8,8,71.2,70,182,180,67.7,70,3.07,66.9,70
2023-08-21T23:47:42.073677Z,8,8,71.2,70,182,180,67.7,70,3.07,67.1,70
2023-08-21T23:47:43.108002Z,8,8,71.3,70,182,180,67.8,70,3.07,67.3,70
2023-08-21T23:47:47.248677Z,8,8,71.1,70,182,180,67.7,70,3.08,67.6,70
2023-08-21T23:47:48.283240Z,8,8,71.1,70,182,180,67.8,70,3.08,67.7,70
2023-08-21T23:47:52.517516Z,8,8,71.2,70,182,180,67.8,70,3.07,68.1,70
2023-08-21T23:47:53.567526Z,8,8,71.1,70,182,180,67.8,70,3.07,68.2,70
2023-08-21T23:47:56.672469Z,8,8,71.1,70,182,180,67.8,70,3.06,68.5,70
2023-08-21T23:47:57.736243Z,8,8,71.1,70,182,180,67.9,70,3.06,68.7,70
2023-08-21T23:48:00.826782Z,8,8,71.2,70,182,180,68.0,70,3.07,69.0,70
2023-08-21T23:48:01.861189Z,8,8,71.2,70,182,180,68.0,70,3.07,69.2,70
2023-08-21T23:48:02.896576Z,8,8,71.1,70,182,180,68.0,70,3.07,69.2,70
2023-08-21T23:48:06.129740Z,8,8,71.2,70,182,180,68.1,70,3.09,69.1,70
2023-08-21T23:48:07.145522Z,8,8,71.1,70,182,180,68.2,70,3.09,69.0,70
2023-08-21T23:48:10.565367Z,8,8,71.1,70,182,180,68.3,70,3.06,68.4,70
2023-08-21T23:48:11.584088Z,8,8,71.1,70,182,180,68.4,70,3.06,68.3,70
2023-08-21T23:48:16.398766Z,8,8,71.2,70,182,180,68.3,70,3.06,67.7,70
2023-08-21T23:48:17.448628Z,8,8,71.1,70,182,180,68.5,70,3.06,67.6,70
2023-08-21T23:48:21.604908Z,8,8,71.2,70,182,180,68.5,70,3.08,67.1,70
2023-08-21T23:48:22.639252Z,8,8,71.1,70,182,180,68.5,70,3.08,67.1,70
2023-08-21T23:48:25.887228Z,8,8,71.2,70,182,180,68.4,70,3.05,66.9,70
2023-08-21T23:48:26.951821Z,8,8,71.2,70,182,180,68.5,70,3.05,66.9,70
2023-08-21T23:48:31.120920Z,8,8,71.2,70,182,180,68.4,70,3.07,67.0,70
2023-08-21T23:48:32.140240Z,8,8,71.2,70,182,180,68.3,70,3.07,67.0,70
2023-08-21T23:48:33.174723Z,8,8,71.2,70,182,180,68.3,70,3.07,67.0,70
2023-08-21T23:48:36.269282Z,8,8,71.2,70,182,180,68.1,70,3.1,67.0,70
2023-08-21T23:48:37.315254Z,8,8,71.1,70,182,180,68.1,70,3.1,67.0,70
2023-08-21T23:48:38.381101Z,8,8,71.1,70,182,180,68.0,70,3.1,67.0,70
2023-08-21T23:48:41.486204Z,8,8,71.2,70,182,180,67.9,70,3.08,67.1,70
2023-08-21T23:48:42.521577Z,8,8,71.2,70,182,180,67.8,70,3.08,67.1,70
2023-08-21T23:48:43.555953Z,8,8,71.2,70,182,180,67.8,70,3.08,67.1,70
2023-08-21T23:48:47.727832Z,8,8,71.1,70,182,180,67.6,70,3.08,67.5,70
2023-08-21T23:48:48.764321Z,8,8,71.2,70,182,180,67.6,70,3.08,67.6,70
2023-08-21T23:48:51.867454Z,8,8,71.2,70,182,180,67.5,70,3.09,67.9,70
2023-08-21T23:48:52.887214Z,8,8,71.1,70,182,180,67.5,70,3.09,68.0,70
2023-08-21T23:48:57.009043Z,8,8,71.0,70,182,180,67.4,70,3.05,68.6,70
2023-08-21T23:48:58.028895Z,8,8,71.2,70,182,180,67.5,70,3.05,68.6,70
2023-08-21T23:49:01.134213Z,8,8,71.2,70,182,180,67.6,70,3.05,69.0,70
2023-08-21T23:49:02.168498Z,8,8,71.1,70,182,180,67.6,70,3.05,69.1,70
2023-08-21T23:49:03.250811Z,8,8,71.2,70,182,180,67.6,70,3.05,69.0,70
2023-08-21T23:49:06.434060Z,8,8,71.1,70,182,180,67.8,70,3.07,68.9,70
2023-08-21T23:49:07.453039Z,8,8,71.1,70,182,180,67.8,70,3.07,68.8,70
2023-08-21T23:49:08.535401Z,8,8,71.1,70,182,180,67.8,70,3.07,68.7,70
2023-08-21T23:49:11.624715Z,8,8,71.1,70,182,180,67.9,70,3.07,68.5,70
2023-08-21T23:49:12.659190Z,8,8,71.1,70,182,180,67.9,70,3.07,68.4,70
2023-08-21T23:49:15.764444Z,8,8,71.1,70,182,180,67.9,70,3.08,68.0,70
2023-08-21T23:49:16.815411Z,8,8,71.1,70,182,180,67.9,70,3.08,67.9,70
2023-08-21T23:49:19.904958Z,8,8,71.1,70,182,180,68.1,70,3.08,67.5,70
2023-08-21T23:49:20.986115Z,8,8,71.1,70,182,180,68.0,70,3.08,67.5,70
2023-08-21T23:49:25.439367Z,8,8,71.2,70,182,180,68.0,70,3.05,67.3,70
2023-08-21T23:49:26.473646Z,8,8,71.1,70,182,180,68.1,70,3.05,67.3,70
2023-08-21T23:49:29.672747Z,8,8,71.1,70,182,180,68.1,70,3.03,67.0,70
2023-08-21T23:49:30.708126Z,8,8,71.2,70,182,180,68.1,70,3.04,66.9,70
2023-08-21T23:49:34.878968Z,8,8,71.1,70,182,180,68.2,70,3.03,66.6,70
2023-08-21T23:49:35.929928Z,8,8,71.1,70,182,180,68.1,70,3.03,66.6,70
2023-08-21T23:49:39.080949Z,8,8,71.1,70,182,180,68.1,70,3.07,66.5,70
2023-08-21T23:49:40.116410Z,8,8,71.1,70,182,180,68.2,70,3.07,66.4,70
2023-08-21T23:49:43.205949Z,8,8,71.1,70,182,180,68.1,70,3.09,66.2,70
2023-08-21T23:49:44.271671Z,8,8,71.1,70,182,180,68.0,70,3.09,66.3,70
2023-08-21T23:49:48.425705Z,8,8,71.1,70,182,180,67.9,70,3.06,66.2,70
2023-08-21T23:49:49.461313Z,8,8,71.1,70,182,180,67.8,70,3.06,66.3,70
2023-08-21T23:49:50.495812Z,8,8,71.1,70,182,180,67.8,70,3.06,66.3,70
2023-08-21T23:49:53.616683Z,8,8,71.1,70,182,180,67.7,70,3.06,66.6,70
2023-08-21T23:49:54.651853Z,8,8,71.1,70,182,180,67.6,70,3.06,66.7,70
2023-08-21T23:49:57.755975Z,8,8,71.2,70,182,180,67.5,70,3.05,67.0,70
2023-08-21T23:49:58.791386Z,8,8,71.1,70,182,180,67.6,70,3.05,67.0,70
2023-08-21T23:50:01.959219Z,8,8,71.1,70,182,180,67.4,70,3.05,67.4,70
2023-08-21T23:50:03.009094Z,8,8,71.1,70,182,180,67.4,70,3.05,67.5,70
2023-08-21T23:50:07.165249Z,8,8,71.1,70,182,180,67.4,70,3.07,68.1,70
2023-08-21T23:50:08.184174Z,8,8,71.1,70,182,180,67.4,70,3.07,68.1,70
2023-08-21T23:50:09.297876Z,8,8,71.1,70,182,180,67.4,70,3.07,68.3,70
2023-08-21T23:50:12.418497Z,8,8,71.1,70,182,180,67.5,70,3.1,68.6,70
2023-08-21T23:50:13.452946Z,8,8,71.1,70,182,180,67.5,70,3.1,68.7,70
2023-08-21T23:50:17.748723Z,8,8,71.0,70,182,180,67.6,70,3.1,68.9,70
2023-08-21T23:50:21.886833Z,8,8,71.1,70,182,180,67.6,70,3.05,68.2,70
2023-08-21T23:50:22.907112Z,8,8,71.1,70,182,180,67.6,70,3.05,68.0,70
2023-08-21T23:50:26.373737Z,8,8,71.1,70,182,180,67.7,70,3.06,67.6,70
2023-08-21T23:50:27.408151Z,8,8,71.1,70,182,180,67.7,70,3.05,67.7,70
2023-08-21T23:50:28.459087Z,8,8,71.1,70,182,180,67.6,70,3.05,67.5,70
2023-08-21T23:50:31.564369Z,8,8,71.0,70,182,180,67.6,70,3.08,67.0,70
2023-08-21T23:50:32.614453Z,8,8,71.0,70,182,180,67.6,70,3.08,66.9,70
2023-08-21T23:50:35.750850Z,8,8,71.0,70,182,180,67.6,70,3.08,66.6,70
2023-08-21T23:50:36.770624Z,8,8,71.1,70,182,180,67.6,70,3.08,66.7,70
2023-08-21T23:50:39.874870Z,8,8,70.9,70,182,180,67.6,70,3.08,66.6,70
2023-08-21T23:50:40.910235Z,8,8,71.0,70,182,180,67.5,70,3.08,66.6,70
2023-08-21T23:50:45.080233Z,8,8,71.0,70,182,180,67.5,70,3.1,66.6,70
2023-08-21T23:50:46.114395Z,8,8,71.0,70,182,180,67.5,70,3.1,66.5,70
2023-08-21T23:50:50.301903Z,8,8,71.0,70,182,180,67.4,70,3.06,66.6,70
2023-08-21T23:50:51.336297Z,8,8,71.0,70,182,180,67.3,70,3.05,66.6,70
2023-08-21T23:50:55.523747Z,8,8,71.0,70,182,180,67.2,70,3.03,66.9,70
2023-08-21T23:50:56.542501Z,8,8,71.0,70,182,180,67.2,70,3.03,66.9,70
2023-08-21T23:50:59.663493Z,8,8,70.9,70,182,180,67.2,70,3.06,67.3,70
2023-08-21T23:51:00.698709Z,8,8,71.0,70,182,180,67.2,70,3.05,67.4,70
2023-08-21T23:51:05.951876Z,8,8,70.9,70,182,180,67.1,70,3.07,67.9,70
2023-08-21T23:51:06.986278Z,8,8,71.0,70,182,180,67.0,70,3.07,68.1,70
2023-08-21T23:51:10.403791Z,8,8,71.0,70,182,180,67.0,70,3.05,68.4,70
2023-08-21T23:51:11.439411Z,8,8,70.9,70,182,180,67.0,70,3.05,68.5,70
2023-08-21T23:51:15.641482Z,8,8,70.9,70,182,180,67.1,70,3.07,68.4,70
2023-08-21T23:51:16.676986Z,8,8,71.0,70,182,180,67.2,70,3.07,68.5,70
2023-08-21T23:51:19.921804Z,8,8,71.0,70,182,180,67.1,70,3.07,68.3,70
2023-08-21T23:51:20.941437Z,8,8,70.9,70,182,180,67.1,70,3.07,68.4,70
2023-08-21T23:51:25.065469Z,8,8,70.9,70,182,180,67.1,70,3.07,67.8,70
2023-08-21T23:51:26.100872Z,8,8,70.9,70,182,180,67.1,70,3.07,67.7,70
2023-08-21T23:51:29.189379Z,8,8,71.0,70,182,180,67.2,70,3.06,67.4,70
2023-08-21T23:51:30.209042Z,8,8,71.0,70,182,180,67.2,70,3.06,67.3,70
2023-08-21T23:51:33.312252Z,8,8,71.0,70,182,180,67.3,70,3.07,67.0,70
2023-08-21T23:51:34.363229Z,8,8,71.0,70,182,180,67.3,70,3.07,67.0,70
2023-08-21T23:51:38.549864Z,8,8,71.0,70,182,180,67.5,70,3.07,66.7,70
2023-08-21T23:51:39.600766Z,8,8,70.9,70,182,180,67.5,70,3.07,66.6,70
2023-08-21T23:51:42.706160Z,8,8,71.0,70,182,180,67.7,70,3.08,66.5,70
2023-08-21T23:51:43.740446Z,8,8,71.0,70,182,180,67.6,70,3.08,66.4,70
2023-08-21T23:51:47.849813Z,8,8,70.9,70,182,180,67.9,70,3.09,66.4,70
2023-08-21T23:51:48.896266Z,8,8,71.0,70,182,180,67.9,70,3.09,66.3,70
2023-08-21T23:51:53.007025Z,8,8,71.0,70,182,180,68.1,70,3.07,66.3,70
2023-08-21T23:51:54.026782Z,8,8,70.9,70,182,180,68.1,70,3.07,66.3,70
2023-08-21T23:51:58.197723Z,8,8,70.9,70,182,180,68.2,70,3.06,66.4,70
2023-08-21T23:51:59.217523Z,8,8,70.9,70,182,180,68.2,70,3.06,66.5,70
2023-08-21T23:52:02.462242Z,8,8,70.9,70,182,180,68.2,70,3.07,66.8,70
2023-08-21T23:52:03.528985Z,8,8,70.9,70,182,180,68.2,70,3.07,66.9,70
2023-08-21T23:52:07.668612Z,8,8,70.9,70,182,180,68.0,70,3.08,67.3,70
2023-08-21T23:52:08.703985Z,8,8,70.8,70,182,180,67.9,70,3.08,67.4,70
2023-08-21T23:52:11.856128Z,8,8,70.9,70,182,180,67.9,70,3.08,67.7,70
2023-08-21T23:52:12.890436Z,8,8,71.0,70,182,180,67.8,70,3.08,67.8,70
2023-08-21T23:52:13.910215Z,8,8,70.9,70,182,180,67.8,70,3.08,68.0,70
2023-08-21T23:52:17.078289Z,8,8,70.9,70,182,180,67.6,70,3.08,68.2,70
2023-08-21T23:52:18.174833Z,8,8,70.9,70,182,180,67.6,70,3.08,68.3,70
2023-08-21T23:52:21.279982Z,8,8,70.9,70,182,180,67.6,70,3.08,68.4,70
2023-08-21T23:52:22.331059Z,8,8,70.9,70,182,180,67.5,70,3.08,68.5,70
2023-08-21T23:52:25.515737Z,8,8,70.9,70,182,180,67.5,70,3.07,68.4,70
2023-08-21T23:52:26.548768Z,8,8,70.8,70,182,180,67.5,70,3.07,68.4,70
2023-08-21T23:52:30.753112Z,8,8,70.8,70,182,180,67.4,70,3.07,68.0,70
2023-08-21T23:52:31.833207Z,8,8,70.9,70,182,180,67.5,70,3.07,67.8,70
2023-08-21T23:52:34.922600Z,8,8,70.9,70,182,180,67.4,70,3.09,67.4,70
2023-08-21T23:52:36.036297Z,8,8,70.9,70,182,180,67.5,70,3.09,67.2,70
2023-08-21T23:52:40.425951Z,8,8,70.9,70,182,180,67.4,70,3.06,66.9,70
2023-08-21T23:52:41.446341Z,8,8,70.9,70,182,180,67.5,70,3.06,66.8,70
2023-08-21T23:52:44.674825Z,8,8,70.9,70,182,180,67.5,70,3.04,66.5,70
2023-08-21T23:52:45.696981Z,8,8,70.9,70,182,180,67.6,70,3.03,66.4,70
2023-08-21T23:52:48.815464Z,8,8,70.9,70,182,180,67.6,70,3.05,66.2,70
2023-08-21T23:52:49.849798Z,8,8,70.9,70,182,180,67.6,70,3.05,66.2,70
2023-08-21T23:52:50.869689Z,8,8,70.9,70,182,180,67.6,70,3.05,66.2,70
2023-08-21T23:52:54.002580Z,8,8,70.9,70,182,180,67.6,70,3.04,66.3,70
2023-08-21T23:52:55.025301Z,8,8,70.9,70,182,180,67.7,70,3.04,66.3,70
2023-08-21T23:52:59.178939Z,8,8,70.8,70,182,180,67.6,70,3.04,66.3,70
2023-08-21T23:53:00.214578Z,8,8,70.8,70,182,180,67.6,70,3.04,66.3,70
2023-08-21T23:53:04.385243Z,8,8,70.9,70,182,180,67.7,70,3.06,66.4,70
2023-08-21T23:53:05.420700Z,8,8,70.8,70,182,180,67.9,70,3.05,66.5,70
2023-08-21T23:53:09.560206Z,8,8,70.7,70,182,180,67.8,70,3.03,66.9,70
2023-08-21T23:53:10.611301Z,8,8,70.8,70,182,180,67.8,70,3.03,67.0,70
2023-08-21T23:53:13.699837Z,8,8,70.8,70,182,180,67.9,70,3.02,67.3,70
2023-08-21T23:53:14.735927Z,8,8,70.8,70,182,180,67.9,70,3.02,67.4,70
2023-08-21T23:53:18.874968Z,8,8,70.8,70,182,180,68.0,70,3.05,67.9,70
2023-08-21T23:53:19.892653Z,8,8,70.8,70,182,180,67.9,70,3.05,68.0,70
2023-08-21T23:53:24.033200Z,8,8,70.8,70,182,180,67.8,70,3.07,68.3,70
2023-08-21T23:53:25.067552Z,8,8,70.8,70,182,180,67.9,70,3.07,68.3,70
2023-08-21T23:53:29.208192Z,8,8,70.8,70,182,180,67.9,70,3.06,67.9,70
2023-08-21T23:53:30.242563Z,8,8,70.8,70,182,180,67.8,70,3.06,67.8,70
2023-08-21T23:53:33.347698Z,8,8,70.7,70,182,180,67.6,70,3.07,67.3,70
2023-08-21T23:53:34.367613Z,8,8,70.7,70,182,180,67.6,70,3.07,67.2,70
2023-08-21T23:53:37.502843Z,8,8,70.7,70,182,180,67.7,70,3.07,66.9,70
2023-08-21T23:53:38.522793Z,8,8,70.8,70,182,180,67.5,70,3.07,66.8,70
2023-08-21T23:53:42.675745Z,8,8,70.7,70,182,180,67.5,70,3.04,66.4,70
2023-08-21T23:53:43.706144Z,8,8,70.7,70,182,180,67.4,70,3.04,66.3,70
2023-08-21T23:53:46.832100Z,8,8,70.8,70,182,180,67.3,70,3.05,66.2,70
2023-08-21T23:53:47.851994Z,8,8,70.8,70,182,180,67.3,70,3.05,66.2,70
2023-08-21T23:53:53.090416Z,8,8,70.7,70,182,180,67.2,70,3.07,66.3,70
2023-08-21T23:53:54.123717Z,8,8,70.7,70,182,180,67.2,70,3.07,66.2,70
2023-08-21T23:53:55.174722Z,8,8,70.7,70,182,180,67.1,70,3.07,66.3,70
2023-08-21T23:53:58.295670Z,8,8,70.8,70,182,180,67.1,70,3.09,66.4,70
2023-08-21T23:53:59.392583Z,8,8,70.8,70,182,180,67.1,70,3.09,66.6,70
2023-08-21T23:54:03.517661Z,8,8,70.7,70,182,180,67.1,70,3.09,66.8,70
2023-08-21T23:54:04.552143Z,8,8,70.7,70,182,180,67.0,70,3.09,66.9,70
2023-08-21T23:54:07.672583Z,8,8,70.7,70,182,180,67.0,70,3.09,67.1,70
2023-08-21T23:54:08.690440Z,8,8,70.7,70,182,180,67.1,70,3.09,67.2,70
2023-08-21T23:54:11.780112Z,8,8,70.8,70,182,180,67.0,70,3.05,67.6,70
2023-08-21T23:54:12.846657Z,8,8,70.7,70,182,180,67.0,70,3.05,67.7,70
2023-08-21T23:54:13.881088Z,8,8,70.7,70,182,180,67.0,70,3.05,67.8,70
2023-08-21T23:54:17.048835Z,8,8,70.7,70,182,180,66.9,70,3.03,68.1,70
2023-08-21T23:54:18.083186Z,8,8,70.8,70,182,180,67.0,70,3.03,68.2,70
2023-08-21T23:54:21.375945Z,8,8,70.7,70,182,180,67.0,70,3.05,68.4,70
2023-08-21T23:54:22.395746Z,8,8,70.8,70,182,180,67.0,70,3.05,68.4,70
2023-08-21T23:54:25.500796Z,8,8,70.7,70,182,180,67.0,70,3.08,68.4,70
2023-08-21T23:54:26.582805Z,8,8,70.7,70,182,180,67.0,70,3.08,68.3,70
2023-08-21T23:54:29.828035Z,8,8,70.7,70,182,180,66.8,70,3.09,68.3,70
2023-08-21T23:54:30.862430Z,8,8,70.7,70,182,180,66.9,70,3.09,68.2,70
2023-08-21T23:54:35.002984Z,8,8,70.7,70,182,180,66.8,70,3.08,67.8,70
2023-08-21T23:54:36.037354Z,8,8,70.7,70,182,180,66.8,70,3.08,67.6,70
2023-08-21T23:54:40.178014Z,8,8,70.7,70,182,180,66.8,70,3.1,67.1,70
2023-08-21T23:54:41.228015Z,8,8,70.7,70,182,180,66.8,70,3.1,67.0,70
2023-08-21T23:54:44.427045Z,8,8,70.8,70,182,180,66.9,70,3.08,66.8,70
2023-08-21T23:54:45.462463Z,8,8,70.7,70,182,180,67.0,70,3.08,66.7,70
2023-08-21T23:54:48.630053Z,8,8,70.8,70,182,180,67.1,70,3.07,66.5,70
2023-08-21T23:54:49.711308Z,8,8,70.7,70,182,180,67.1,70,3.07,66.3,70
2023-08-21T23:54:53.857383Z,8,8,70.7,70,182,180,67.0,70,3.08,66.2,70
2023-08-21T23:54:54.886471Z,8,8,70.8,70,182,180,67.1,70,3.08,66.1,70
2023-08-21T23:54:57.989507Z,8,8,70.8,70,183,180,67.0,70,3.09,66.0,70
2023-08-21T23:54:59.009114Z,8,8,70.7,70,183,180,67.0,70,3.09,65.9,70
2023-08-21T23:55:02.161312Z,8,8,70.8,70,183,180,66.9,70,3.08,65.7,70
2023-08-21T23:55:03.209991Z,8,8,70.8,70,183,180,67.0,70,3.08,65.7,70
2023-08-21T23:55:07.352044Z,8,8,70.7,70,184,180,66.7,70,3.07,65.8,70
2023-08-21T23:55:08.386362Z,8,8,70.8,70,184,180,66.8,70,3.07,65.9,70
2023-08-21T23:55:12.589517Z,8,8,70.8,70,184,180,67.0,70,3.07,66.3,70
2023-08-21T23:55:13.625768Z,8,8,70.7,70,184,180,67.0,70,3.07,66.5,70
2023-08-21T23:55:17.811371Z,8,8,70.7,70,184,180,67.2,70,3.07,67.0,70
2023-08-21T23:55:18.861280Z,8,8,70.7,70,184,180,67.2,70,3.07,67.1,70
2023-08-21T23:55:21.966582Z,8,8,70.8,70,184,180,67.2,70,3.04,67.4,70
2023-08-21T23:55:23.017696Z,8,8,70.7,70,184,180,67.1,70,3.04,67.5,70
2023-08-21T23:55:24.052060Z,8,8,70.7,70,184,180,67.1,70,3.04,67.6,70
2023-08-21T23:55:27.188495Z,8,8,70.8,70,184,180,67.1,70,3.03,68.0,70
2023-08-21T23:55:28.235968Z,8,8,70.7,70,184,180,67.0,70,3.03,68.0,70
2023-08-21T23:55:32.394506Z,8,8,70.7,70,184,180,67.0,70,3.03,68.4,70
2023-08-21T23:55:33.428036Z,8,8,70.7,70,184,180,67.0,70,3.03,68.3,70
2023-08-21T23:55:37.598915Z,8,8,70.7,70,184,180,67.0,70,3.04,67.8,70
2023-08-21T23:55:38.649882Z,8,8,70.8,70,184,180,67.1,70,3.04,67.6,70
2023-08-21T23:55:41.770718Z,8,8,70.7,70,184,180,67.1,70,3.04,67.2,70
2023-08-21T23:55:42.820605Z,8,8,70.8,70,184,180,67.1,70,3.04,67.1,70
2023-08-21T23:55:45.957265Z,8,8,70.7,70,184,180,67.1,70,3.04,66.8,70
2023-08-21T23:55:46.992643Z,8,8,70.7,70,184,180,67.1,70,3.04,66.7,70
2023-08-21T23:55:51.194782Z,8,8,70.7,70,184,180,67.0,70,3.05,66.3,70
2023-08-21T23:55:52.214538Z,8,8,70.7,70,184,180,67.1,70,3.05,66.2,70
2023-08-21T23:55:55.318790Z,8,8,70.7,70,184,180,66.9,70,3.06,66.1,70
2023-08-21T23:55:56.385428Z,8,8,70.7,70,184,180,66.8,70,3.06,66.1,70
2023-08-21T23:55:59.771726Z,8,8,70.6,70,184,180,66.7,70,3.06,66.0,70
2023-08-21T23:56:00.884190Z,8,8,70.7,70,184,180,66.7,70,3.06,65.9,70
2023-08-21T23:56:04.003610Z,8,8,70.7,70,184,180,66.7,70,3.06,65.8,70
2023-08-21T23:56:05.024922Z,8,8,70.7,70,184,180,66.7,70,3.07,65.8,70
2023-08-21T23:56:09.242640Z,8,8,70.7,70,184,180,66.8,70,3.06,66.0,70
2023-08-21T23:56:10.262516Z,8,8,70.7,70,184,180,66.8,70,3.07,66.0,70
2023-08-21T23:56:16.815494Z,8,8,70.7,70,184,180,66.8,70,3.05,66.5,70
2023-08-21T23:56:17.835295Z,8,8,70.7,70,184,180,66.8,70,3.05,66.6,70
2023-08-21T23:56:22.006062Z,8,8,70.7,70,184,180,66.8,70,3.08,67.2,70
2023-08-21T23:56:23.057254Z,8,8,70.7,70,184,180,66.9,70,3.08,67.4,70
2023-08-21T23:56:26.162451Z,8,8,70.7,70,186,180,66.9,70,3.08,67.7,70
2023-08-21T23:56:27.212436Z,8,8,70.7,70,186,180,67.0,70,3.08,67.8,70
2023-08-21T23:56:31.524802Z,8,8,70.7,70,186,180,67.2,70,3.04,68.2,70
2023-08-21T23:56:32.590409Z,8,8,70.7,70,186,180,67.1,70,3.04,68.3,70
2023-08-21T23:56:35.712487Z,8,8,70.7,70,186,180,67.4,70,3.04,68.4,70
2023-08-21T23:56:36.762327Z,8,8,70.7,70,186,180,67.3,70,3.04,68.3,70
2023-08-21T23:56:40.933325Z,8,8,70.7,70,186,180,67.4,70,3.01,67.8,70
2023-08-21T23:56:41.953074Z,8,8,70.7,70,186,180,67.5,70,3.01,67.6,70
2023-08-21T23:56:45.057096Z,8,8,70.7,70,186,180,67.5,70,3.03,67.3,70
2023-08-21T23:56:46.085313Z,8,8,70.6,70,186,180,67.5,70,3.03,67.2,70
2023-08-21T23:56:47.125954Z,8,8,70.7,70,186,180,67.7,70,3.03,67.1,70
2023-08-21T23:56:50.294718Z,8,8,70.7,70,186,180,67.6,70,3.04,66.8,70
2023-08-21T23:56:51.359382Z,8,8,70.7,70,186,180,67.6,70,3.04,66.7,70
2023-08-21T23:56:55.562403Z,8,8,70.6,70,186,180,67.4,70,3.06,66.4,70
2023-08-21T23:56:56.596742Z,8,8,70.7,70,186,180,67.5,70,3.06,66.5,70
2023-08-21T23:56:57.648028Z,8,8,70.6,70,186,180,67.4,70,3.06,66.4,70
2023-08-21T23:56:59.764528Z,8,8,70.7,70,186,180,67.3,70,3.06,66.4,70
2023-08-21T23:57:00.784338Z,8,8,70.7,70,186,180,67.2,70,3.06,66.4,70
2023-08-21T23:57:01.803102Z,8,8,70.6,70,186,180,67.2,70,3.06,66.4,70
2023-08-21T23:57:04.923691Z,8,8,70.7,70,186,180,67.2,70,3.05,66.4,70
2023-08-21T23:57:05.959176Z,8,8,70.7,70,186,180,67.1,70,3.05,66.5,70
2023-08-21T23:57:06.993726Z,8,8,70.7,70,186,180,67.1,70,3.05,66.5,70
2023-08-21T23:57:10.098916Z,8,8,70.7,70,186,180,67.1,70,3.04,66.6,70
2023-08-21T23:57:11.134318Z,8,8,70.6,70,186,180,67.0,70,3.04,66.6,70
2023-08-21T23:57:14.239602Z,8,8,70.7,70,186,180,67.0,70,3.03,66.8,70
2023-08-21T23:57:15.286908Z,8,8,70.7,70,186,180,67.0,70,3.03,66.9,70
2023-08-21T23:57:18.460298Z,8,8,70.8,70,186,180,67.0,70,3.04,67.2,70
2023-08-21T23:57:19.490579Z,8,8,70.7,70,186,180,67.0,70,3.04,67.3,70
2023-08-21T23:57:23.645814Z,8,8,70.7,70,186,180,66.9,70,3.04,67.7,70
2023-08-21T23:57:24.696801Z,8,8,70.8,70,186,180,66.9,70,3.04,68.0,70
